MCSHANE,606 MCS,MC GRAW HILL,-,-,518,-,-,-,-,-,-
STEPHEN P.ROBBINS,658.3 STE,PEARSON EDUCATION LIMITED,-,2023,798,9781292450025,-,-,-,-,-
JOHN W.NEWSTROM,658.3 JOH,MC GRAW-HILL,-,-,-,9780071180573,-,-,-,-,-
STEPHEN P.ROBBINS,658 STE,PEARSON EDUCATION LIMITED,UNITED KINGDOM,2023,798,9781292450025,-,-,-,-,-
JAMES L. GIBSON,658.402 JAM,MC GRAW HILL INTERNATIONAL,-,-,618,-,-,-,-,-,-
YAZDI JEHANGIR BANKWALA,499.23 YAZ,ARPITHA,-,-,52,9789834247201,-,-,-,-,-
RUTH RENDELL,828 RUT,ARROW,-,-,269,9780091891046,-,-,-,-,-
SYLVIA CHALKER,019 SYL,OXFORD UNIVERSITY,NEW YORK,1994,448,9780192800879,-,-,-,-,-
OXFORD UNIVERSITY,019 OXF,OXFORD UNIVERSITY,LONDON,2001,465,9780194315456,-,-,-,-,-
JONATHAN LAW,499.31 JON,OXFORD UNIVERSITY,-,-,208,-,-,-,-,-,-
VARIOS AUTORES,423.31 VAR,OXFORD,-,-,-,9780198614258,-,-,-,-,-
-,423.31 -,OXFORD,-,-,-,9780194399289,-,-,-,-,-
DR. ROBIAH K. HAMZAH,297.07 DR.,PTS LITERA UTAMA,-,-,110,9789674082321,-,-,-,-,-
MOHD AZHAR ABD HAMID,499.28 MOH,PTS PRO FESSIONAL,-,-,275,9789833585151,-,-,-,-,-
A.RIZAL RAHIM,398.209 A.R,GOODMARK,-,-,109,9789830572628,-,-,-,-,-
ZUL FADZLI MAT RAWI,899.233 ZUL,PUSTAKA CAHAYA INTELEK,-,-,68,9789833656059,-,-,-,-,-
RAIHAN AHMAD,929 RAI,SEJATI,-,-,48,9789833656059,-,-,-,-,-
NOOR MAZLIZA MD SALLEH,929.7598 NOO,PUSTAKA CAHAYA INTELEK,-,-,60,-,-,-,-,-,-
WAN MAIZURA WAN MAHMUD,899 WAN,PUSTAKA CAHAYA INTELEK,-,-,68,9789833656011,-,-,-,-,-
ROHAILIZA KASIM,899 ROH,PUSTAKA CAHAYA INTELEK,-,-,60,9789833656004,-,-,-,-,-
ABDULLAH HUSSAIN,899.233 -,DAWAMA SDN.BHD,-,2007,457,9789836293640,-,-,-,-,-
ABDULLAH HUSSAIN,899.230 ABD,DEWAN BAHASA DAN PUSTAKA,-,-,460,9789836284297,-,-,-,-,-
WAN MAIZURA WAM MAHMUD,499.23 WAN,PUSTAKA CAHAYA INTELEK,-,-,60,9789833656264,-,-,-,-,-
CHINUA ACHEBE,823 CHI,INSTITUSI TERJEMAHAN NEGARA MALAYSIA,-,-,354,9789830686653,-,-,-,-,-
MATLOB,297.6 MAT,CERDIK PUBLICATIONS,SHAH ALAM,2007,280,9789837010543,-,-,-,-,-
JEFFREY E GARTEN,658.402 JEF,INSTITUSI TERJEMAHAN NEGARA MALAYSIA,-,-,367,9789830682723,-,-,-,-,-
HAJI AHMAD TAJUDIN,899.230 HAJ,JABATAN PENDIDIKAN TEKNIKAL,-,-,124,-,-,-,-,-,-
SABKI MD.NOH,770 SAB,DEWAN BAHASA DAN PUSTAKA,KUALA LUMPUR,2017,172,9789834901967,-,-,-,-,-
IBNUL QAYYIM AL-JAUZIAH,297.3 IBN,JASMIN,-,-,417,9789832087441,-,-,-,-,-
DR. HM TUAN ISKANDAR AL-HAJ,297.3 DR.,KARYA BESTARI,-,-,75,9789678602099,-,-,-,-,-
MUHD FARHAN,681 MUH,SYNERGY MEDIA,-,-,224,-,-,-,-,-,-
CHRISTOPHER L. HARBO,745.59 CHR,INSTITUSI TERJEMAHAN NEGARA MALAYSIA,-,-,133,9789830688282,-,-,-,-,-
MOHD HAZRI BIN HASHIM,297 MOH,PUSTAKA HAJI ABDUL MAJID,-,-,33,9789675407437,-,-,-,-,-
LEMBAGA TABUNG HAJI,297.55 LEM,TABUNG HAJI,SELANGOR,2007,290,9789832819080,-,-,-,-,-
BARBARA A. LEWIS,361.25 BAR,INSTITUSI TERJEMAHAN & BUKU MALAYSIA,-,-,211,9789830688657,-,-,-,-,-
HAMDAN MAT,899 HAM,BIO ESCO TRIANGLE,-,-,136,-,-,-,-,-,-
NURUL AIN CHUA ABDULLAH,495 NUR,UNIVERSITI MALAYSIA TERENGGANU,TERENGGANU,2018,68,9789672134848,-,-,-,-,-
D.A PAKIH SATI,290 D.A,SYNERGY MEDIA,-,-,120,9789673717019,-,-,-,-,-
AMINAH HJ NOOR,270 AMI,AL-HIDAYAH,-,-,115,9789830991276,-,-,-,-,-
JABATAN PERDANA MENTERI,333 JAB,PRO OFFICE SHOPPE,-,-,136,-,-,-,-,-,-
MOHD AZHAR ABD HAMID,371.5 MOH,PTS PENDIDIK,-,-,275,9789833585151,-,-,-,-,-
FATHUL HUSNAN,681 FAT,SERI MEDIA INTERAKTIF ANDROID,-,-,256,-,-,-,-,-,-
KEMENTERIAN PELAJARAN MALAYSIA,371 KEM,KPM,-,-,100,-,-,-,-,-,-
DR HASSAN NOOR,005.1 DR,SYNERGY MEDIA,-,-,176,9789674446727,-,-,-,-,-
DR HASSAN NOOR,005.1 DR,SYNERGY MEDIA,-,-,176,9789674446727,-,-,-,-,-
DR HASSAN NOOR,005.1 DR,SYNERGY MEDIA,-,-,176,9789674446727,-,-,-,-,-
DR HASSAN NOOR,005.4 DR,SYNERGY MEDIA,-,-,176,9789674446734,-,-,-,-,-
ABDUL MUA'TI,808.5 ABD,DEWAN BANDARAYA DAN PUSTAKA,MALAYSIA,2016,-,9789836297419,-,-,-,-,-
ABDUL MUA'TI,808.5 ABD,DEWAN BAHASA DAN PUSTAKA,MALAYSIA,2016,-,9789836297419,-,-,-,-,-
ABDUL MUA'TI,808.5 ABD,DEWAN BAHASA DAN PUSTAKA,MALAYSIA,2016,-,9789836297419,-,-,-,-,-
ABDUL MUA'TI,808.5 ABD,DEWAN BAHASA DAN PUSTAKA,MALAYSIA,2016,-,9789836297419,-,-,-,-,-
ABDUL MUA'TI,808.5 ABD,DEWAN BAHASA DAN PUSTAKA,MALAYSIA,2016,-,9789836297419,-,-,-,-,-
KEMENTERIAN PELAJARAN MALAYSIA,530 KEM,KEMENTERIAN PELAJARAN MALAYSIA,-,-,151,-,-,-,-,-,-
SONIA BLANDFORD,371.2 SON,INSTITUT TERJEMAHAN NEGARA MALAYSIA,-,-,306,9789830683348,-,-,-,-,-
SONIA BLANDFORD,371.2 SON,INSTITUSI TERJEMAHAN NEGARA MALAYSIA,-,-,358,9789830681405,-,-,-,-,-
KEMENTERIAN PENDIDIKAN MALAYSIA,371.5 KEM,KPM,-,-,291,-,-,-,-,-,-
KEMENTERIAN PENDIDIKAN MALAYSIA,371.5 KEM,KPM,-,-,181,-,-,-,-,-,-
MOHAMAD BAHADON,899.233 MOH,EDARAN KEMAJUAN (M) SDN BHD,-,2022,23,9789672308003,-,-,-,-,-
ARENA WATI,899.233 ARE,DEWAN BAHASA DAN PUSTAKA,-,-,343,9559831378525,-,-,-,-,-
HARUN MAT PIAH,899.230 HAR,YAYASAN KARYAWAN,KUALA LUMPUR,2007,864,9789839510072,-,-,-,-,-
NOOR RISMA SALFINA MUHAMAD ROZALI,328 NOO,PANAPRO,-,-,52,9789833272266,-,-,-,-,-
NOOR AZILAWATI SABDA,320 NOO,PCT,-,-,44,9789833577422,-,-,-,-,-
ISMAIL NOOR,324.2 ISM,THINKERS LIBRARY,-,-,182,9799676903951,-,-,-,-,-
CAROLYN  KEENE,820 CAR,GROSSET & DUNLAP,-,-,175,9780448095103,-,-,-,-,-
URSULA FERRIGNO,6418 -,QUADRILLE,LONDON,2007,304,9781844004492,-,-,-,-,-
MOHD SALEHUDDIN MOHD ZAHARI,641.3 MOH,UITM,MALAYSIA,2013,116,9789673633982,-,-,-,-,-
MOHD SALEHUDDIN MOHD ZAHARI,641.3 MOH,PRESS UNIVERSITI TEKNOLOGI,-,-,116,9789673633982,-,-,-,-,-
MOHAMED ABDUL HAMID,641.3 MOH,UITM,MALAYSIA,2013,120,9789673634620,-,-,-,-,-
MOHAMED ABDUL HAMID,641.3 MOH,PRESS UNIVERSITI TEKNOLOGI MARA,-,-,120,9789673634620,-,-,-,-,-
ABDUL SAMAD ISMAIL,899.233 ABD,CREATIVE ENTERPRISE,-,-,360,-,-,-,-,-,-
DR. HYACINTH GAUDART,808 DR.,PAN ASIA,-,-,74,-,-,-,-,-,-
RUHANIE HAJI AHMAD,909 RUH,UTUSAN PUBLICATIONS & DISTRIBUTORS,-,-,156,9789676117373,-,-,-,-,-
HAYATI HJ AHMAD,495 HAY,PCT,-,-,44,9789833577002,-,-,-,-,-
SEKAI,004 SEK,SEKAI SYSTEM TECHNOLOGY SDN BHD,MALAYSIA,1999,144,9789832121015,-,-,-,-,-
ELAINE K. HARRIS,658.8 ELA,PEARSON,-,-,194,9781292040356,-,-,-,-,-
BLANCHARD FABRYCKY,003 BLA,PEARSON,-,-,838,9781292025971,-,-,-,-,-
NOAH SCALIN,499.28 NOA,ITBM,-,-,240,9789830688374,-,-,-,-,-
ROHIZANI YAAKUB,371.3 ROH,PTS PUBLICATIONS & DISTRIBUCTION SDN BHD,-,2003,230,9789831922163,-,-,-,-,-
SHAHABUDDIN HASHIM,371.3 SHA,PTS PENDIDIK,-,-,230,9789833376568,-,-,-,-,-
POH SWEE HIANG,372 POH,KUMPULAM BUDIMAN SDN BHD,-,-,155,-,-,-,-,-,-
HJ ZAKARIA HJ. OMAR,297 HJ,PUSTAKA HAJI ABDUL,-,-,394,9789675407109,-,-,-,-,-
M. KHALILURRAHMAN AL-MAHFANI,290 M.,SYNERGY MEDIA,-,-,352,9789673714742,-,-,-,-,-
"JAWATANKUASA TETAP BAHASA MALAYSIA
KEMENTERIAN PELAJARAN MALAYSIA",499.1 JAW,DEWAN BAHASA DAN PUSTAKA,-,-,54,-,-,-,-,-,-
ROSLILY NASIR,340 ROS,HARTAMAS,-,-,42,9789830341064,-,-,-,-,-
HAJI TAJUDDIN BIN HAJI HUSSEIN,350 HAJ,MDC PUBLISHERS SDN BHD,-,-,678,9789677008342,-,-,-,-,-
NUR AMALIN AISYAH,499.23 NUR,SEJATI,-,-,60,9789831541791,-,-,-,-,-
AMINAH MOKHTAR,899.233 AMI,DEWAN BAHASA DAN PUSTAKA,-,-,310,9789834603199,-,-,-,-,-
SUHAKAM,323 SUH,SUHAKAM,-,-,-,-,-,-,-,-,-
JENO JONES,828 JEN,PELANGI,-,-,76,000506101184,-,-,-,-,-
WONG TECK SING,510 WON,PELANGI,-,-,356,9789830035468,-,-,-,-,-
NUR IMAN,363 NUR,HARTAMAS,-,-,56,9789830342894,-,-,-,-,-
LILYANA,641.8 LIL,SYNERGY MEDIA,KUALA LUMPUR,-,68,9789673222759,-,-,-,-,-
AMER HAJI MATSOM,899.233 AME,PUSTAKA MURNI,-,-,143,9789830783192,-,-,-,-,-
USTAZ ZAKARIA BIN TALIB AL-REMBAWI,297 UST,PUSTAKA ILMI,-,-,149,9789830982694,-,-,-,-,-
PC MAN,004.160 PC,"KINGS INFORMATION CO,
Ltd",KUALA LUMPUR,2005,338,9789574669813,-,-,-,-,-
IBRAHIM AHMAD,794 IBR,"VENTON PUBLISHING (M
)SDN BHD",SELANGOR,2009,178,9789675065873,-,-,-,-,-
SITI ADILLA JAAFAR,508 SIT,SINAR CEMERLANG,-,-,44,9789675155413,-,-,-,-,-
NUR ALYA NATASHA NOORHAIMI,650 NUR,-,-,2019,63,-,-,-,-,-,-
MUHAMMAD IZZUDDIN BAHARUDEAN,650 MUH,-,-,2019,63,-,-,-,-,-,-
NUR IZZATI MOHD FAISAL,650 NUR,-,-,2019,75,-,-,-,-,-,-
RAHMAH ISMAIL,658.3 RAH,UKM,MALAYSIA,2017,360,9789679428087,-,-,-,-,-
FATIMAH NUR AZ-ZAHRA BINTI MOHD HANIFF,608 FAT,-,-,2021,53,-,-,-,-,-,-
SHAZWANA AQEERA BINTI SHAHRIL,608 SHA,-,-,2021,52,-,-,-,-,-,-
HAZLEN ZAZULIA BINTI ZAINAL,608 HAZ,-,-,2021,47,-,-,-,-,-,-
ANIQ FARHAN BIN AHMAD,608 ANI,-,-,2021,69,-,-,-,-,-,-
NUR AMIRAH AMNI BINTI ABDUL MALIK,608 NUR,-,-,2021,63,-,-,-,-,-,-
"NUR SOFYA ZAHIDAH BINTI
SAZALI",608 NUR,-,-,2021,98,-,-,-,-,-,-
FATIN AMIRAH BINTI MOHD ZAINI,608 FAT,-,-,2021,64,-,-,-,-,-,-
MOHAMAD THAQIF AIZUDDIN BIN MOHD ZAIDI,608 MOH,-,-,2021,60,-,-,-,-,-,-
AIMAN SYAFIQ BIN ABU SAMAH,608 AIM,-,-,2021,79,-,-,-,-,-,-
MUHAMMAD ARHAM AZIZI BIN MOHD NIZAN,608 MUH,-,-,2021,49,-,-,-,-,-,-
FAJRUL IMAN DANIEL BIN NOR AZLAN,608 FAJ,-,-,2021,51,-,-,-,-,-,-
AHMAD NUR ASYRAF BIN AHMAD ZAMANHURI,608 AHM,-,-,2021,57,-,-,-,-,-,-
SITI ZAHARAH BINTI ZAHARUDIN,608 SIT,-,-,2021,63,-,-,-,-,-,-
MEL SILBERMAN,370.15 MEL,INSTITUSI TERJEMAHAN NEGARA MALAYSIA,-,-,249,9789830683454,-,-,-,-,-
MEL SILBERMAN,370.15 MEL,INSTITUSI TERJEMAHAN NEGARA MALASYIA,-,-,295,9789830681603,-,-,-,-,-
ZURINA AHMAD,362 ZUR,JADE GREEN,-,-,64,9789831980330,-,-,-,-,-
JASIMAN AHMAD,523 JAS,GOODMARK ENTERPRISE,-,-,52,9789830571836,-,-,-,-,-
AHMAD IMAN ARIEF,297.5 AHM,SABUNAI MEDIA,-,-,64,9789832612551,-,-,-,-,-
NOOR AZILAWATI MOHD SABDA,305.235 NOO,HARMATAS,-,-,52,9789830343136,-,-,-,-,-
JONG VHIAN LAI,899.233 JON,DEWAN BAHASA DAN PUSTAKA,-,-,540,9559831378518,-,-,-,-,-
DENISE WALKER,500 DEN,INSTITUSI TERJEMAHAN NEGARA MALAYSIA,-,-,48,9789830686523,-,-,-,-,-
DENISE WALKER,500 DEN,INSTITUSI TERJEMAHAN NEGARA MALAYSIA,-,-,48,9789830686523,-,-,-,-,-
HAMIDON MUSA,670 HAM,UNIVERSITI TEKNOLOGI MALAYSIA,-,-,257,9789835202957,-,-,-,-,-
HILAL ASYRAF,899.233 HIL,HILAL ASYRAF RESOURCES,-,2022,447,9789671464205,-,-,-,-,-
NORHAYATI YUSOFF,608 NOR,NORHAYATI BINTI YUSOFF,-,2023,61,9786299792109,-,-,-,-,-
PROFESOR MADYA DR. LIM SWEE TIN,800 PRO,JABATAN KEBUDAYAAN DAN KESENIAN NEGARA,-,-,287,9789834425258,-,-,-,-,-
WAN AZNAN WAN ABDULLAH,297 WAN,UTUSAN PUBLICATIONS,-,-,115,9789676109804,-,-,-,-,-
DR.YAHYA BIN OSMAN,158.400 DR.,PUSTAKA AL EHSAN,-,2023,127,9789833204823,-,-,-,-,-
ABDUL HALIM AHMAD TAJUDDIN,899 ABD,JABATAN PENERANGAN MALAYSIA,-,-,60,9789835404207,-,-,-,-,-
ABDUL HALIM AHMAD TAJUDDIN,923 ABD,JABATAN PENERANGAN MALAYSIA,-,-,60,9789835404207,-,-,-,-,-
ROSLI AB GHANI,Kelas ROS,"VENTON PUBLISHING (M
)SDN BHD",SELANGOR,2007,702,9789833526598,-,-,-,-,-
MOHD AWAL HAKIMI,Kelas MOH,SYNIRGY MEDIA,-,2004,136,9789831976890,-,-,-,-,-
SUZIANA CHE WIL,306 SUZ,PUSTAKA SEGAR,-,-,60,9789833277599,-,-,-,-,-
RIZMAN SAMARY AHMAD,499.28 RIZ,SUMBER ILMU,-,-,36,9789833835195,-,-,-,-,-
NUR SYAFIQAH NABILAH BINTI JOHARI,650 NUR,-,-,2024,82,-,-,-,-,-,-
AMINA HAJI NOOR,899 AMI,AL HIDAYAH,-,-,104,9789830991252,-,-,-,-,-
ABU MAZAAYAA AL-HAFIZ,297.5 ABU,AL-HIDAYAH,-,-,468,9789830990675,-,-,-,-,-
SITI ZAWIYAH ZAKARIA,306 SIT,PUSTAKA SEGAR,-,-,60,-,-,-,-,-,-
JASIMAN AHMAD,363.7 JAS,ASSOCIATED,-,-,46,9789679489293,-,-,-,-,-
HARUN YAHYA,520 HAR,JAHABERSA,-,-,213,9789831708316,-,-,-,-,-
AZLINA HAZAMY,499.23 AZL,SEJATI,-,-,60,9789831542033,-,-,-,-,-
AHMAD MAHMUD ABU ZAID,297 AHM,YAYASAN DAKWAH ISLAMIAH MALAYSIA,-,-,182,-,-,-,-,-,-
NUR ATIKAH ABDULLAH,499.23 NUR,PUSTAKA RUBIAH,-,-,60,9789675087288,-,-,-,-,-
NUR ATIKAH ABDULLAH,499.23 NUR,PUSTAKA RUBIAH,-,-,60,9789675087288,-,-,-,-,-
JASIMAN AHMAD,499.28 JAS,JADE GREEN PUBLICATIONS,-,-,64,9789831980415,-,-,-,-,-
ROSNI BIN SAMAH,492.7 ROS,USIM,NEGERI SEMBILAN,2009,136,9789832950899,-,-,-,-,-
CHE SIAH CHE MAN,499.23 CHE,DEWAN BAHASA DAN PUSTAKA,-,-,225,9789836292520,-,-,-,-,-
AMIRUL AMIN,499.23 AMI,PUSTAKA RUBIAH,-,-,60,-,-,-,-,-,-
HAMZAH SIDANG MOHAMAD,240 HAM,DEWAN BAHASA DAN PUSTAKA,-,-,208,-,-,-,-,-,-
SYED MAHADZIR SYED IBRAHIM,499.28 SYE,PCT,-,-,136,9789832472506,-,-,-,-,-
AHMAD IMAN ARIEF,297.5 AHM,SABUNAI MEDIA,-,-,64,9789832612513,-,-,-,-,-
FAUZIYAH NORDIN,297.1 FAU,PUSTAKA ILMI,-,-,236,9789830986951,-,-,-,-,-
OMAR HJ IBRAHIM,290 OMA,SASBADI,-,-,300,9789835950995,-,-,-,-,-
MD. ZAID MARDI,297.1 MD.,PELANGI,-,-,244,9789835034022,-,-,-,-,-
ROSNANI RIFIN,297 ROS,PNI NEURON,-,-,184,9789831939109,-,-,-,-,-
HAJI AHMAD TAJUDIN BIN JAB,959.51 HAJ,KEMENTERIAN PENDIDIKAN MALAYSIA,-,-,139,-,-,-,-,-,-
KAORI OKANO,370 KAO,INSTITUSI TERJEMAHAN NEGARA MALAYSIA,-,-,412,9789830681641,-,-,-,-,-
ISMAIL MOHAMMAD,240 ISM,PNI NEURON,-,-,200,9789831937358,-,-,-,-,-
DR. CHANG LEE HOON,241 DR.,PEARSON MALAYSIA SDN.BHD,-,2005,764,9789837432994,-,-,-,-,-
ZURINA AHMAD,372.2 ZUR,JADE GREEN,-,-,64,9789831980316,-,-,-,-,-
ABD RAHIM ABD RASHID,907 ABD,UTUSAN PUBLICATIONS,-,-,125,9789676109767,-,-,-,-,-
NUR ATIKAH ABDULLAH,499.23 NUR,PUSTAKA RUBIAH,-,-,60,9789675087295,-,-,-,-,-
MAGGIE LOW POH LEAN,370 MAG,ILMU BAKTI,-,-,168,9789673431700,-,-,-,-,-
MOHD YUSOF HJ. OTHMAN,507 MOH,PERPUSTAKAAN NEGARA MALAYSIA,-,-,218,-,-,-,-,-,-
NOOR HASHIMAH ABDUL SATAR,297 NOO,SASBADI,-,-,140,9789835949982,-,-,-,-,-
IDAYU MOHD RAHIM,499.23 IDA,E1 PUBLICATION,-,-,44,9789675169243,-,-,-,-,-
AZIZUL RAHMAN ABDUL RAHMAN,370.7 AZI,MDK INTELEK INTERPRISE,-,2001,521,9789670154015,-,-,-,-,-
ROSIE TERNER-BISSET,371.1 ROS,INSTITUSI TERJEMAHAN NEGARA MALAYSIA,-,-,237,9789830683478,-,-,-,-,-
MOHD FAUZI YAACOB,371.1 MOH,INSTITUSI TERJEMAHAN NEGARA MALAYSIA,-,-,283,9789830681580,-,-,-,-,-
ROZIAH,297 ROZ,OXFORD FAJAR,-,-,360,9789834702113,-,-,-,-,-
ROZIAH SIDIK,297 ROZ,OXFORD FAJAR,-,-,360,9789834702113,-,-,-,-,-
ROZIAH SIDIK,297.07 ROZ,OXFORD FAJAR,SHAH ALAM,2011,112,9789834702113,-,-,-,-,-
MARDIANA NORDIN,959.51 MAR,OXFORD FAJAR,-,-,574,9789834712013,-,-,-,-,-
NORMURNI MOHAMAD,959.51 NOR,OXFORD FAJAR,-,-,214,9789834717001,-,-,-,-,-
MARDIANA NORDIN,320 MAR,OXFORD FAJAR SDN BHD,SHAH ALM,2018,392,9789834725563,-,-,-,-,-
MOKHTAR PET,658.3 MOK,FAJAR,-,-,90,9789834718206,-,-,-,-,-
RAFIDAH MANAP,332 RAF,OXFORD FAJAR,MALAYSIA,2019,342,9789834729165,-,-,-,-,-
RAFIDAH MANAP,332 RAF,OXFORD FAJAR,MALAYSIA,2019,342,9789834729165,-,-,-,-,-
IBRAHIM WAHAB,899.230 IBR,DEWAN BAHASA DAN PUSTAKA,-,-,363,-,-,-,-,-,-
LIN QIAN SHENG,005 LIN,"KWEI INFORMATION (M
)SDN BHD",KUALA LUMPUR,2005,564,9789861254210,-,-,-,-,-
AFZAN AYUB,302 AFZ,PUSTAKA MINDA AKTIF,-,-,44,9789675161681,-,-,-,-,-
YAYASAN KAJIAN & STRATEGI MELAYU,900 YAY,PERMODALAN NASIONAL BERHAD,-,-,138,9789834396817,-,-,-,-,-
AMIRUL AMIN,499.23 AMI,PUSTAKA RUBIAH,-,-,60,-,-,-,-,-,-
NORANIAH MOHD YASSIN,600 NOR,UNIVERSITI TEKNOLOGI MALAYSIA,-,-,316,9789835200120,-,-,-,-,-
AZMI SULAIMAN,005 AZM,-,-,2017,86,-,-,-,-,-,-
MOHD ABDULLAH JUSOH,652 MOH,CERT PUBLICATIONS,-,-,568,9789834278533,-,-,-,-,-
ROSS E. DUNN,910 ROS,UNIVERSITI MALAYA,-,-,378,9789831002599,-,-,-,-,-
ZUL JAZMI BAHIRI,004 ZUL,SYNERGY MEDIA,-,2004,136,9789831976814,-,-,-,-,-
DATO ABDUL FATAH HASAN,370.11 DAT,PTS,-,-,150,9789832311584,-,-,-,-,-
POO KUAN HOONG,600 POO,UNI-ED PUBLICATIONS,-,-,103,9789832410201,-,-,-,-,-
MOKHTAR AHMAD,001.640 MOK,THINKERS,-,-,47,9789676903372,-,-,-,-,-
NOR FARADILA MUSTAFA,004 -,SYNERGY MEDIA,-,2004,136,9789831976869,-,-,-,-,-
NORAINI AHMAD,658.314 NOR,UTUSAN PUBLICATIONS & DISTRIBUTORS SDN BHD,-,2007,122,9789676114341,-,-,-,-,-
BAHARUDIN HUSIN,290 BAH,FAJAR BAKTI,-,-,267,9789676549235,-,-,-,-,-
NUR MUNIRAH TEAH ABDULLAH,370 NUR,SASBADI,-,-,176,9789835905841,-,-,-,-,-
JASIMAN AHMAD,333 JAS,JADE GREEN PUBLICATIONS,-,-,64,9789831980446,-,-,-,-,-
SHAHIDI A.H,499.28 SHA,MK E-SOLUTION SDN BHD,-,2024,91,9789670036120,-,-,-,-,-
NUR ANIS SOFEAH ABD LATIF,650 NUR,-,-,2019,53,-,-,-,-,-,-
AMIRUL AZAM SAHRIN,650 AMI,-,-,2019,45,-,-,-,-,-,-
HAFSAH BINTI HUSSIN,641 -,-,-,-,44,-,-,-,-,-,-
MUHAMMAD RAHIZAD MOHD JINAL,650 MUH,-,-,2019,55,-,-,-,-,-,-
NURUL NADZIRAH ABDUL RAZAK,650 NUR,-,-,2019,52,-,-,-,-,-,-
SITI KHADIJAH HAZALWAFI,650 SIT,-,-,2019,64,-,-,-,-,-,-
NUR IRDINA MOHD WAZIR,650 NUR,-,-,2019,77,-,-,-,-,-,-
SITI FATIN LIYANAN MOHD SHARULZAMAN,650 SIT,-,-,2019,62,-,-,-,-,-,-
AZNI SURAYA AZMI,650 AZN,-,-,2019,56,-,-,-,-,-,-
WAN AMMAR HARIZ WAN AZMAZULWAHA,650 WAN,-,-,2019,58,-,-,-,-,-,-
NAZIRUL MUBIN BIN MAHMUD FAIZUL,641 -,-,-,-,48,-,-,-,-,-,-
NUR AMNI SYAMIMI BINTI NOR SHAM,641 -,-,-,-,44,-,-,-,-,-,-
ATEERAH ABDUL RAZAK,395 ATE,PENERBIT UMK,MALAYSIA,2021,212,9789672912484,-,-,-,-,-
ATEERAH ABDUL RAZAK,395 ATE,PENERBIT UMK,MALAYSIA,2021,212,9789672912484,-,-,-,-,-
ATEERAH ABDUL RAZAK,395 ATE,PENERBIT UMK,MALAYSIA,2021,212,9789672912484,-,-,-,-,-
ATEERAH ABDUL RAZAK,395 ATE,PENERBIT UMK,MALAYSIA,2021,212,9789672912484,-,-,-,-,-
ATEERAH ABDUL RAZAK,395 ATE,PENERBIT UMK,MALAYSIA,2021,212,9789672912484,-,-,-,-,-
ATEERAH ABDUL RAZAK,395 ATE,PENERBIT UMK,MALAYSIA,2021,212,9789672912484,-,-,-,-,-
ATEERAH ABDUL RAZAK,395 ATE,PENERBIT UMK,MALAYSIA,2021,212,9789672912484,-,-,-,-,-
ATEERAH ABDUL RAZAK,395 ATE,PENERBIT UKM,MALAYSIA,2021,212,9789672912484,-,-,-,-,-
AHMAD ZAMIL ABD.KHALID,395 AHM,UUM PRESS,MALAYSIA,2021,213,9789672486725,-,-,-,-,-
AHMAD ZAMIL ABD.KHALID,395 AHM,UUM PRESS,MALAYSIA,2021,213,9789672486725,-,-,-,-,-
AHMAD ZAMIL ABD.KHALID,395 AHM,UUM PRESS,MALAYSIA,2021,213,9789672486725,-,-,-,-,-
AHMAD ZAMIL ABD.KHALID,395 AHM,UUM PRESS,MALAYSIA,2021,209,9789672486725,-,-,-,-,-
AHMAD ZAMIL ABD.KHALID,395 AHM,UUM PRESS,MALAYSIA,2021,213,9789672486725,-,-,-,-,-
MUHAMMAD HASMI ABU HASSAN ASAARI,300 MUH,PERSON,-,-,102,-,-,-,-,-,-
SYASYA BILAH MOHAMAD ROSLI,650 SYA,-,-,2019,48,-,-,-,-,-,-
NUR IZYAN SYAZWANI HAJI ITHNIN,650 NUR,-,-,2019,51,-,-,-,-,-,-
NURUL IZZAH MD AZMAN,Kelas NUR,-,-,2019,48,-,-,-,-,-,-
NAZMI SYAMIM NADZRI,650 NAZ,-,-,2019,46,-,-,-,-,-,-
AHMAD ARIEF,297.3 AHM,SABUNAI MEDIA,-,-,64,9789832612568,-,-,-,-,-
AZIELA HANAFEE,508.500 AZI,SINAR CEMERLANG,-,-,44,9789675155420,-,-,-,-,-
AZIELA HANAFEE,340 AZI,TIME EDITION,-,-,44,9789675243042,-,-,-,-,-
AZIRA SYAFIQAH RAZALI,650 AZI,-,-,2019,49,-,-,-,-,-,-
HANNANI IZZATI MD SHAFIE,650 HAN,-,-,2019,61,-,-,-,-,-,-
WAN NUR FATIN HAZIRAH WAN AZRI AZIZ,650 WAN,-,-,2019,56,-,-,-,-,-,-
AIMAN AKHTAR SIDDIQI MUSODDIK,650 AIM,-,-,2019,50,-,-,-,-,-,-
AHMAD MARZUKI ISMAIL,658.4 AHM,UTUSAN PUBLICATIONS & DISTRIBUTORS SDN  BHD,KUALA LUMPUR,2007,185,9789676119957,-,-,-,-,-
JAMES ANG JIT ENG,371.5 JAM,PTS PENDIDIK,-,-,340,9789833586295,-,-,-,-,-
MOHD SAPUAN SALIT,658.3 MOH,UTUSAN PUBLICATIONS & DISTRIBUTORS SDN BHD,KUALA LUMPUR,2003,97,9789676114051,-,-,-,-,-
M.FAZILAH ABDUL SAMAD,658.15 M.F,THOMSON,MALAYSIA,2003,358,9789812434784,-,-,-,-,-
DR. HANAFI ISMAIL,899.233 DR.,AL-HIDAYAH PUBLISHERS,-,2005,81,9789830996622,-,-,-,-,-
